Member_ID,gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract,Lifetime,Avg_class_frequency_total,Avg_class_frequency_current_month,cluster_0_prob,cluster_1_prob,cluster_2_prob,Churn
2032,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.5,-0.5398376498755045,0.0,-0.25,-0.6022743592288613,-0.4745520032388204,1.0,0.0,0.0,1
2033,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.5210915528115165,0.0,-0.5,-0.1960378956717326,-0.2782164572610927,1.0,0.0,0.0,1
2034,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.75,0.1246970412759362,1.0,0.0,0.17264974893729756,0.2594514595545742,0.0,1.0,0.0,0
2035,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.5156871726384098,0.0,-0.25,0.25080532421987517,0.3359151530755254,1.0,0.0,0.0,0
2036,-1.0,0.0,1.0,1.0,-1.0,2.2,1.0,1.25,0.6845164387231795,2.0,0.5,0.4030715376601847,0.5941907707649613,0.0,0.0,1.0,0
2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18284997750127488,0.0,0.75,0.6170094839352745,0.7106870939251503,1.0,0.0,0.0,0
2038,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.25,0.13034855829229242,0.0,-0.5,1.612146150742333,1.371998883509655,1.0,0.0,0.0,0
2039,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1,-0.10650882008275846,0.0,0.25,-0.6258076932339758,-0.6253858779938326,1.0,0.0,0.0,0
2040,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,-0.75,0.0146780958161328,1.0,0.5,-0.5821093524714476,-0.40488047277985517,0.0,1.0,0.0,0
2041,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.2927646838864817,0.0,-0.5,0.589626534592434,0.5815867632156172,1.0,0.0,0.0,0
2042,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.75,0.13727304980883875,0.0,0.25,-0.5863346701960237,-0.39912813461917507,1.0,0.0,0.0,0
2043,-1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6683068276998583,0.8,-0.5,-0.009679763816572977,0.03929804161540346,0.0,1.0,0.0,0
2044,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,1.3494287355075152,1.0,-0.5,-1.1086354806482794,-0.9183115511811941,0.0,1.0,0.0,0
2045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5,0.42066273040171165,0.0,-0.5,0.785824896093452,0.7988207555537968,1.0,0.0,0.0,0
2046,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.7091469675296713,0.0,0.5,-0.8935264897072344,-0.7649183018150518,1.0,0.0,0.0,0
2047,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9,0.9642864520005636,1.0,-0.5,0.059391761577216054,0.13668111208539263,0.0,1.0,0.0,0
2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6207350454137835,0.0,1.0,0.8007530020194,0.7879509297272552,1.0,0.0,0.0,0
2049,-1.0,0.0,1.0,1.0,0.0,2.2,1.0,0.1,-0.25908525645198743,2.2,1.5,-1.3559092636826424,-1.1242875694808634,0.0,0.0,1.0,0
2050,0.0,0.0,0.0,1.0,0.0,2.2,0.0,1.5,-0.21202639674279988,2.2,-0.25,1.0072237768353391,0.9168015836187274,0.0,0.0,1.0,0
2051,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.6783987316814046,0.0,-0.75,-0.5832526414011328,-0.3675484834125473,1.0,0.0,0.0,0
2052,-1.0,0.0,1.0,1.0,-1.0,1.0,1.0,-0.1,-0.008942155371900589,1.0,-0.25,-1.3559092636826424,-1.1287025146114984,0.0,1.0,0.0,0
2053,-1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.8566619384765148,1.0,-0.25,1.0657081118398837,1.0174793419605854,0.0,1.0,0.0,0
2054,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8718567906077028,0.0,-0.5,-0.20690989414717095,-0.5671487069132686,1.0,0.0,0.0,1
2055,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.40251551177814787,1.0,0.25,-0.34861257112832233,-0.28786741414844064,0.0,1.0,0.0,0
2056,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,-0.25,0.26859068954999393,1.0,-0.5,-0.8215962213823437,-1.062485037149232,0.0,1.0,0.0,1
2057,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.3,-0.6150691158576154,0.0,-0.5,-1.1188757315877156,-1.1287025146114984,1.0,0.0,0.0,1
2058,-1.0,0.0,1.0,1.0,0.0,2.2,0.0,0.5,-0.6455853227227879,2.2,0.0,0.8589168712063975,0.7438498822039145,0.0,0.0,1.0,0
2059,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.080603895787969,1.0,0.5,1.6041877512760665,1.5479497003142049,0.0,1.0,0.0,0
2060,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.8082265673733988,0.0,0.5,0.7184835575996332,0.5776762468362816,1.0,0.0,0.0,0
2061,0.0,0.0,1.0,1.0,-1.0,2.2,1.0,0.5,1.0643183147323592,2.0,1.5,0.289956699591191,0.23692682577668045,0.0,0.0,1.0,0
2062,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.25,0.24504306085370275,0.0,0.25,1.4400923464340427,1.3075160578071912,1.0,0.0,0.0,0
2063,-1.0,0.0,1.0,0.0,0.0,2.2,0.0,0.5,2.4749139546168033,2.2,-0.25,-0.5630285803965579,-0.4357136894812445,0.0,0.0,1.0,0
2064,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,-0.3254451317471229,1.0,1.75,-0.2973134622718832,-0.12770098605414784,0.0,1.0,0.0,0
2065,0.0,-1.0,1.0,0.0,-1.0,2.2,0.0,-0.1,1.1072010904473137,2.2,1.0,0.4391256259331044,0.5394217382319978,0.0,0.0,1.0,0
2066,-1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.1,1.1535948991469416,0.6,-0.5,0.5188995317922703,0.5394120880308699,0.0,1.0,0.0,0
2067,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.9361796388867367,0.0,-0.25,0.37645273550746816,0.44938298556191586,1.0,0.0,0.0,0
2068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.7988463717230453,0.0,1.0,0.6261143160086771,0.5309470623098435,1.0,0.0,0.0,0
2069,-1.0,0.0,1.0,1.0,0.0,2.2,0.0,0.5,1.2939422076611715,2.0,-0.5,0.1782516555467343,0.20927472389592977,0.0,0.0,1.0,0
2070,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.30687943102113396,0.0,-0.25,0.12225732403605909,-0.13350380809688492,1.0,0.0,0.0,1
2071,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.275238126280188,0.0,0.25,-0.42089554770800813,-0.5730591915807287,1.0,0.0,0.0,1
2072,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3,1.0661848886832261,1.0,0.0,0.883394623751231,0.917293286799956,0.0,1.0,0.0,0
2073,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.9455384678630216,0.0,0.0,0.12040477656797058,0.11949309075175536,1.0,0.0,0.0,0
2074,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.25,-0.7328229444742996,1.0,0.25,1.5384355543066468,1.4727253101184954,0.0,1.0,0.0,0
2075,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-0.45409385098665145,0.0,-0.5,-0.36724151314730696,-1.060571819732445,1.0,0.0,0.0,1
2076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.2103082956431017,0.0,-0.5,-0.7797271353073212,-0.49313203613367174,1.0,0.0,0.0,1
2077,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.3049993150914771,0.0,0.25,0.25546683792554464,0.2651939915803156,1.0,0.0,0.0,0
2078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1,-0.31486472272310295,0.0,-0.5,0.30646963559216817,0.393802441037176,1.0,0.0,0.0,0
2079,0.0,0.0,1.0,1.0,0.0,2.2,0.0,0.0,0.6224016904676287,2.0,0.5,0.6601985729780206,0.6869533903337984,0.0,0.0,1.0,0
2080,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.31735069080497436,0.0,2.25,-0.5052218444017095,-0.3143882676642721,1.0,0.0,0.0,0
2081,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.75,-0.2986580631506219,0.0,0.25,-0.4310304542125575,-0.45884411083927756,1.0,0.0,0.0,0
2082,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.25,-0.7653236532998718,0.0,-0.75,-0.0912354663024214,-0.15089820475370547,1.0,0.0,0.0,1
2083,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6562333756457599,1.0,-0.75,-0.20203025646452877,-0.07169186774814316,0.0,1.0,0.0,0
2084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.258837197407294,0.0,3.0,-0.4362197600909465,-0.3392197710932157,1.0,0.0,0.0,0
2085,0.0,0.0,1.0,0.0,0.0,2.2,0.0,-0.5,0.7121621084406881,2.2,-0.75,0.8365431272068921,0.8093033890389683,0.0,0.0,1.0,0
2086,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.5,-0.5487150524953165,0.0,-0.5,-0.16882572293583242,-0.4373787418732586,1.0,0.0,0.0,1
2087,0.0,0.0,1.0,1.0,0.0,2.2,0.0,-1.25,1.238059056115914,2.0,2.5,0.8751792751884558,0.7856149136123335,0.0,0.0,1.0,0
2088,-1.0,-1.0,0.0,0.0,0.0,2.2,0.0,-0.75,0.5115681647117944,2.2,-0.25,-0.8911868900631978,-1.04596234668852,0.0,0.0,1.0,1
2089,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,-0.07833690937809029,0.0,-0.25,-0.16507389170927647,-0.15773406767265616,1.0,0.0,0.0,0
2090,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9264844380670738,0.0,0.25,0.07179962078198375,0.2128569688331852,1.0,0.0,0.0,0
2091,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.25,0.4505452896901022,0.0,-0.75,-1.3533161842983512,-1.10210311608472,1.0,0.0,0.0,1
2092,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.7439858416367721,0.0,-0.5,0.42464751933424694,-0.08872240730399142,1.0,0.0,0.0,1
2093,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.75,-0.5019034212169441,0.0,-0.75,-0.36421970287959393,-0.3838153044977766,1.0,0.0,0.0,1
2094,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,0.7046400113114943,0.0,1.25,0.7010252473090197,0.6366925703861883,1.0,0.0,0.0,0
2095,-1.0,0.0,0.0,0.0,-1.0,2.2,1.0,1.1,-0.053008886844758456,1.4,2.0,2.1836909072757864,1.946331059400295,0.0,0.0,1.0,0
2096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,-0.24112906338902024,0.0,0.5,0.003737408222140876,0.05853994369829577,1.0,0.0,0.0,0
2097,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17419054515893106,0.0,2.0,0.7153390111398357,0.6051417470750118,1.0,0.0,0.0,0
2098,0.0,0.0,1.0,0.0,0.0,2.2,0.0,-0.5,0.6659809338925372,1.8,0.0,-1.2464452489261602,-1.0677832326954932,0.0,0.0,1.0,0
2099,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,-0.11729481217923485,1.0,-0.75,0.07324903805215309,0.23968568459557688,0.0,1.0,0.0,0
2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.7685740275658872,0.0,-0.75,0.22352502798896623,0.08439354298029668,1.0,0.0,0.0,1
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.7053588649055343,0.0,-0.5,0.7540578523441648,0.712841534384638,1.0,0.0,0.0,0
2102,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.75,0.798103019330178,0.0,0.0,0.978396659356394,0.9330476245522609,1.0,0.0,0.0,0
2103,-1.0,0.0,1.0,1.0,-1.0,2.2,0.0,0.3,1.6951768059299526,1.8,0.5,0.9286172505603892,0.9313988970001935,0.0,0.0,1.0,0
2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.548101348881672,0.0,2.25,0.0010646752647907362,0.04020292455300676,1.0,0.0,0.0,0
2105,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,-0.5422241967454358,0.0,0.25,0.35639613873785886,0.32221143573959543,1.0,0.0,0.0,0
2106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25,-0.23580909066915592,0.0,-0.25,-1.1371833162670466,-1.10210311608472,1.0,0.0,0.0,1
2107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25,-0.29996246717594266,0.0,-0.5,-0.17478432086627266,0.054451885269025946,1.0,0.0,0.0,1
2108,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.6264684159537304,0.0,-0.5,-0.6983486882247684,-0.6209810297034077,1.0,0.0,0.0,0
2109,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25,-0.797082882505177,1.0,-0.25,-0.45879698178864337,-0.03426729086380201,0.0,1.0,0.0,1
2110,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5,0.1926093559982914,0.0,-0.25,-0.5848943151296683,-0.6285083918648081,1.0,0.0,0.0,1
2111,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.80312116418843,0.0,-0.25,-0.010188258396358072,-0.21207669240096855,1.0,0.0,0.0,1
2112,-1.0,0.0,0.0,0.0,0.0,2.2,1.0,1.1,0.18922398187809536,2.0,0.75,0.4664291327787866,0.4465815589314268,0.0,0.0,1.0,0
2113,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.6010866619905383,0.0,-0.75,0.6688506016066773,0.6809596598340805,1.0,0.0,0.0,0
2114,0.0,0.0,1.0,1.0,0.0,2.2,1.0,-0.75,-0.44269164404468453,2.2,1.5,-0.11065015493424618,-0.047412518136305905,0.0,0.0,1.0,0
2115,0.0,0.0,1.0,1.0,0.0,2.2,1.0,0.5,-0.8951321135309588,2.2,-0.5,0.9647624033887785,0.842534027586528,0.0,0.0,1.0,0
2116,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06875881002918366,0.0,-0.5,-0.24587973880824524,-0.33136815593410923,1.0,0.0,0.0,1
2117,-1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,-0.4676660283640765,1.0,0.0,0.27475194838465694,0.31682338373787244,0.0,1.0,0.0,0
2118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5902027970400191,0.0,0.0,-0.7037427064563373,-0.9887229657260906,1.0,0.0,0.0,1
2119,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,-0.5436067637423871,0.0,-0.75,-1.3533161842983512,-0.8418797036503689,1.0,0.0,0.0,1
2120,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5,0.04999235113945446,0.0,2.25,-0.49387123345955053,-0.2873453480216507,1.0,0.0,0.0,0
2121,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.5,0.5609850537149673,0.0,-0.5,1.1648871524488076,1.0968366270454954,1.0,0.0,0.0,0
2122,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,-0.5,-0.10880365998599503,0.0,-0.75,0.029102733031745993,0.1246807077818087,1.0,0.0,0.0,1
2123,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.25,-0.6193217766502408,0.0,-0.25,-0.7975751217170917,-0.6772558678379601,1.0,0.0,0.0,1
2124,0.0,0.0,0.0,0.0,-1.0,2.2,1.0,-0.5,-0.306914956545671,2.2,-0.5,0.2434834428089239,0.29824827286663,0.0,0.0,1.0,0
2125,-1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,-0.1,-0.8423721942353761,0.0,0.75,-0.008435367095507807,0.061962500604588876,1.0,0.0,0.0,0
2126,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-2.3,-0.7829698122326411,0.0,-0.25,-0.821915591355224,-1.1287025146114984,1.0,0.0,0.0,1
2127,0.0,0.0,1.0,1.0,0.0,2.2,1.0,1.0,0.9774663269624204,2.0,0.0,-0.1740105301868776,-0.11901762719847861,0.0,0.0,1.0,0
2128,-1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.8422655762027276,1.0,0.0,0.6311893956850116,0.5948799080376537,0.0,1.0,0.0,0
2129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9233576637755783,0.0,-0.5,-0.07010963167862586,-0.898513290650719,1.0,0.0,0.0,1
2130,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1.9031168868341257,0.0,-0.5,0.9935286227863895,0.9704508509874303,1.0,0.0,0.0,0
2131,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.25,-0.2129632478437116,0.0,0.0,-0.09190525726817281,0.017716430943294517,1.0,0.0,0.0,0
2132,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.9,-0.5451890059102132,0.0,-0.75,0.21795737744913532,0.24262426218808397,1.0,0.0,0.0,1
2133,0.0,0.0,1.0,1.0,0.0,2.2,0.0,0.75,0.1785946494923865,2.2,0.75,-0.8645959378956728,-0.715820362895045,0.0,0.0,1.0,0
2134,-1.0,0.0,1.0,1.0,0.0,2.2,1.0,1.0,0.5473359074575611,2.2,2.0,0.05901440754799122,-0.013148215345949617,0.0,0.0,1.0,0
2135,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.21284227195821775,0.0,0.0,0.24674962089815192,-0.0414862596412406,1.0,0.0,0.0,1
2136,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.3645096456330643,1.0,1.0,-0.6955596667030469,-0.45403534372209237,0.0,1.0,0.0,0
2137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1,-0.29186431893086173,0.0,-0.5,-0.4799293755876049,-0.7781771058339532,1.0,0.0,0.0,1
2138,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.5,0.8960716769821704,0.2,0.5,-0.08940406778618022,0.014778334843533483,0.0,1.0,0.0,0
2139,0.0,0.0,0.0,0.0,0.0,2.2,1.0,-0.75,0.8181792689215356,2.2,-0.25,0.8855715887732026,0.8385186704971256,0.0,0.0,1.0,0
2140,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.9,-0.6309686003615933,0.0,-0.5,-0.018358868936203174,-0.5366370382526027,1.0,0.0,0.0,1
2141,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.3022778632261425,0.0,0.5,-0.09642221114942554,-0.03620798827843616,1.0,0.0,0.0,0
2142,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.5,0.0866469518775604,0.0,-0.75,0.10372477667604613,-0.21027171617038026,1.0,0.0,0.0,1
2143,0.0,0.0,1.0,0.0,0.0,2.2,0.0,0.25,1.3888482945464653,2.2,-0.5,-0.6774162586485886,-0.5532383068914203,0.0,0.0,1.0,0
2144,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.25,1.5213793821186676,0.0,0.5,-0.8620410417634908,-0.5990954033945942,1.0,0.0,0.0,0
2145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5,0.4763953295265387,0.0,0.5,0.5573678832451819,0.5967547331589717,1.0,0.0,0.0,0
2146,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,-0.08314188631387048,0.0,0.25,0.5212243169341133,0.6279582759277746,1.0,0.0,0.0,0
2147,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.25,-0.621615573591546,0.0,-0.5,-0.08432160979713099,-0.16091091570838317,1.0,0.0,0.0,1
2148,0.0,0.0,1.0,0.0,0.0,2.2,1.0,0.3,-0.4995023438005119,1.4,0.25,-0.8674132729394994,-0.7728118624747178,0.0,0.0,1.0,0
2149,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.25,-0.7757597641657007,0.6,1.75,0.05238042288729809,0.007919101773018421,0.0,1.0,0.0,0
2150,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.25,0.23346515988100985,0.0,-0.5,-0.7456385102400048,-0.2835916809542235,1.0,0.0,0.0,1
2151,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,-0.25,-0.3078854292712759,1.0,-0.75,0.526344100223764,0.288954580543933,0.0,1.0,0.0,1
2152,0.0,0.0,1.0,1.0,0.0,2.2,0.0,0.75,0.7502295178410161,2.0,-0.75,0.967119521572151,0.8645788064773745,0.0,0.0,1.0,0
2153,-1.0,0.0,1.0,0.0,0.0,2.2,0.0,0.75,0.9154438179314096,2.2,1.25,0.8414075870020512,0.8157728663748479,0.0,0.0,1.0,0
2154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,-0.22327696192276916,0.0,-0.5,-0.8481964178809761,-1.10210311608472,1.0,0.0,0.0,1
2155,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.5,-0.2138963635529614,1.0,1.0,-0.12161149009135798,-0.03106279952443788,0.0,1.0,0.0,0
2156,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.5,-0.8774264557045919,0.0,-0.75,0.18549807455898093,0.23467014365523403,1.0,0.0,0.0,0
2157,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,-0.8384917600580059,0.0,-0.5,-0.402130608604912,-0.40251816455680345,1.0,0.0,0.0,0
2158,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.28688711188873045,0.8,-0.25,0.7261832835516341,0.6379879892838194,0.0,1.0,0.0,0
2159,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-0.75,-0.41979321185880714,0.0,-0.5,-0.2771794882351605,-0.11134152080856416,1.0,0.0,0.0,1
2160,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.7,-0.6304463850276656,0.0,-0.5,-0.5223505037736283,-0.47872303624819074,1.0,0.0,0.0,0
2161,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.5,-0.19714089859136502,0.0,-0.5,1.623316135444,1.4388781636127608,1.0,0.0,0.0,0
2162,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.25,-0.13382354602802093,0.0,1.25,1.7936814592532848,1.729521893054419,1.0,0.0,0.0,0
2163,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4028927578729324,0.0,-0.25,-0.8415937516100472,-0.5768974308630177,1.0,0.0,0.0,0
2164,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,-0.7,-0.23719363553215517,0.4,0.75,0.040793273821054354,0.18021440452612664,0.0,1.0,0.0,0
2165,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.8306085965767017,1.0,0.25,-0.5492479719203452,-0.41014227949438725,0.0,1.0,0.0,0
2166,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,-0.20238870097490652,0.0,-0.5,-0.1298871621181098,0.0005092373501110838,1.0,0.0,0.0,0
2167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.25,-0.2750361919119891,0.0,-0.25,-1.295677514014985,-1.10210311608472,1.0,0.0,0.0,1
2168,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.25,-0.29902909228821783,0.0,-0.75,-0.08051301020410961,-0.7710856361944701,1.0,0.0,0.0,1
2169,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-0.9175821879252167,0.0,-0.75,-0.2465289009635142,-0.14930805245297163,1.0,0.0,0.0,1
2170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.4643374544876165,0.0,-0.25,-1.0215761271876496,-0.861847025513439,1.0,0.0,0.0,0
2171,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25,0.48044915526835,0.0,-0.75,-0.26323520559735425,-0.14817900555461733,1.0,0.0,0.0,1
2172,0.0,0.0,0.0,1.0,-1.0,2.2,1.0,1.3,-0.15464865855345764,2.2,-0.25,0.4456455416577742,0.38222649090268546,0.0,0.0,1.0,0
2173,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7302678107655939,0.0,0.0,0.6642704468881848,0.5820708088668992,1.0,0.0,0.0,0
2174,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.75,-0.41250491364122377,0.0,-0.75,-0.06093315469513212,-0.22643904068201148,1.0,0.0,0.0,1
2175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.2994488685110221,0.0,-0.5,0.1699695314080637,0.1733661428372006,1.0,0.0,0.0,0
2176,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.2322652329727144,0.0,-0.75,0.29021844274173286,-0.2858854438376719,1.0,0.0,0.0,1
2177,0.0,0.0,1.0,1.0,0.0,2.2,0.0,-1.0,-0.8895850630616218,1.6,0.0,-0.570601539885642,-0.45575303453806604,0.0,0.0,1.0,0
2178,-1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.1,-0.18168641432254043,1.0,-0.25,3.091807998298844,2.8676480859851194,0.0,1.0,0.0,0
2179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.060697294771777474,0.0,-0.75,-0.5167045716089661,-0.8239163716705513,1.0,0.0,0.0,1
2180,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.1,1.4362481806093044,0.0,1.25,0.5774205070756131,0.49997383523279604,1.0,0.0,0.0,0
2181,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.6442179565902275,1.0,0.0,-0.11200722044076072,-0.016125974328438784,0.0,1.0,0.0,0
2182,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6759575127523273,0.8,0.5,-0.13867733004335273,0.0398226175761573,0.0,1.0,0.0,0
2183,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.5,-0.9522720959854566,1.0,-0.75,-1.1611838945980586,-1.10210311608472,0.0,1.0,0.0,1
2184,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,-0.40225292562499365,0.0,1.5,0.702864086530848,0.825004977884502,1.0,0.0,0.0,0
2185,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0117159160140898,0.0,0.0,-0.6589663532052209,-0.562779118873871,1.0,0.0,0.0,0
2186,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1829493692797663,1.0,-0.75,-0.8634823801962423,-0.8148692629574381,0.0,1.0,0.0,0
2187,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.578050515081716,0.0,0.0,-0.510490803598445,-0.40547977928582485,1.0,0.0,0.0,0
2188,-1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.1,1.1518486930033078,1.0,0.5,-0.5990547520495368,-0.4070010362013925,0.0,1.0,0.0,0
2189,0.0,0.0,0.0,0.0,-1.0,2.2,1.0,1.5,0.5560391276121752,2.2,2.5,-0.9328767690046004,-0.7324323731111141,0.0,0.0,1.0,0
2190,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.25,-0.5173735054763955,0.0,0.25,-0.8301721921779472,-1.0631813169275695,1.0,0.0,0.0,1
