Mamber_ID,gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract,Lifetime,Avg_class_frequency_total,Avg_class_frequency_current_month,Churn,cluster_0_prob,cluster_1_prob,cluster_2_prob,Churn
377,0,1,0,0,1,6,0,30,121.41890864247212,6.0,5,1.2031530851668752,1.3482356761148242,0,0.0,1.0,0.0,0
3250,1,1,0,1,1,1,0,27,92.62511215974644,1.0,0,1.858157612405908,1.4989929329547749,1,1.0,0.0,0.0,1
3010,1,0,1,0,1,6,0,27,341.8389895686342,6.0,5,4.2395087592841465,4.375651098840076,0,0.0,1.0,0.0,0
432,0,1,0,0,1,1,0,32,15.7904713206799,1.0,2,2.3675668618046783,0.8346621681853337,1,1.0,0.0,0.0,1
1361,0,1,1,0,1,1,1,29,98.69168738277293,1.0,2,2.648485792918436,2.6617503110722085,0,1.0,0.0,0.0,0
2889,1,0,0,0,1,1,0,34,277.1702746017535,1.0,8,2.153152053279188,2.0849301912337346,0,1.0,0.0,0.0,0
1378,1,1,1,1,1,1,0,28,103.74754748031287,1.0,1,0.9810963815233852,0.0083846055171468,1,1.0,0.0,0.0,1
1591,0,1,0,0,1,6,0,30,143.85463250564248,6.0,1,0.8527461800903955,0.8740957015940896,0,0.0,1.0,0.0,0
1143,1,0,0,0,1,6,0,32,78.88002763960036,6.0,3,0.4701699940439074,0.3775697076336383,0,0.0,1.0,0.0,0
172,1,1,0,0,1,1,0,35,126.58892173093165,1.0,8,2.4583830697916387,2.3672572536040977,0,1.0,0.0,0.0,0
1876,0,0,0,0,1,1,1,26,159.68200907652113,1.0,6,1.052411655229352,1.2549389164318046,0,1.0,0.0,0.0,0
814,0,1,1,1,1,12,0,31,179.13493986172747,11.0,3,0.6614395566055016,0.7273466389619104,0,0.0,0.0,1.0,0
3068,1,1,1,1,1,12,0,31,182.2049023463532,12.0,2,1.0832609212612068,1.3079204934159698,0,0.0,0.0,1.0,0
2266,1,1,1,0,1,12,1,32,280.2610651567815,11.0,4,1.8300562333560664,1.7613581184942633,0,0.0,0.0,1.0,0
948,0,0,0,0,1,1,1,32,70.06782540019435,1.0,2,0.4726228532440955,0.3683595447881656,0,1.0,0.0,0.0,0
16,0,1,1,1,1,1,1,31,11.975295259522357,1.0,0,3.3422611433294565,3.2062232230844008,0,1.0,0.0,0.0,0
2026,1,1,0,0,1,12,0,32,221.3088236809673,9.0,7,2.3224930737477774,2.175394003021592,0,0.0,0.0,1.0,0
2020,1,1,1,1,1,12,1,31,103.9747066196222,12.0,0,2.0718660149477195,2.0768793795481097,0,0.0,0.0,1.0,0
3039,1,1,1,0,1,1,0,31,58.46380010975628,1.0,2,2.454358693552328,2.5714694022821134,0,1.0,0.0,0.0,0
367,1,1,1,0,1,1,0,33,208.24959040053088,1.0,5,3.185853150731311,3.1276885789228976,0,1.0,0.0,0.0,0
1406,1,1,0,0,1,1,1,34,150.8324262019587,1.0,8,1.119397024967438,1.145269946779817,0,1.0,0.0,0.0,0
3590,1,1,0,1,1,1,1,31,136.05228375480957,1.0,4,1.4856109926481058,1.654889683112862,0,1.0,0.0,0.0,0
3735,1,1,0,0,1,1,0,37,247.9638293813684,1.0,3,0.2757694094442691,0.1085474130874055,0,1.0,0.0,0.0,0
2641,1,1,0,0,1,6,0,24,126.42023328618386,6.0,2,2.7885331327614065,1.507730167742554,1,0.0,1.0,0.0,1
3316,1,1,0,0,1,1,0,28,210.80193370872416,1.0,0,2.015696184720379,1.3724036392719663,1,1.0,0.0,0.0,1
3388,0,1,0,1,1,6,1,35,93.14151398417673,6.0,2,1.7008302636006725,1.701676192176332,0,0.0,1.0,0.0,0
1848,1,1,0,1,0,1,0,25,196.62867081527045,1.0,7,2.0615127973180147,2.0811595349060936,0,1.0,0.0,0.0,0
3559,0,1,0,1,1,1,1,25,195.14038909556544,1.0,5,2.3520295886638616,2.2961454190686608,0,1.0,0.0,0.0,0
3065,0,1,1,1,1,1,1,32,21.162212944293515,1.0,2,2.3059104129628007,2.3937657569506685,0,1.0,0.0,0.0,0
1935,1,1,0,0,1,6,1,36,134.7506345149773,6.0,5,2.994210455366142,2.949120339459846,0,0.0,1.0,0.0,0
2935,0,1,0,1,1,1,1,34,227.76602037109288,1.0,5,2.67488724060442,2.66454002168563,0,1.0,0.0,0.0,0
1624,1,1,1,1,1,1,0,30,187.9073802358684,1.0,1,0.1781743372023512,0.0,1,1.0,0.0,0.0,1
3190,1,1,0,0,1,1,1,30,40.61909553530333,1.0,2,3.6581749937017625,3.757525032812716,0,1.0,0.0,0.0,0
542,0,1,1,1,1,12,0,29,174.89004397221638,12.0,10,2.5378831519288125,2.5516916788632127,0,0.0,0.0,1.0,0
2454,0,1,0,0,1,1,1,31,2.769940565708368,1.0,1,1.2551046849886685,1.87931096874142,1,1.0,0.0,0.0,1
1459,1,1,0,0,1,1,1,25,38.84128614258303,1.0,4,0.4331884832269435,0.2712371405490605,0,1.0,0.0,0.0,0
1668,0,1,0,0,1,1,0,32,287.1604714816639,1.0,6,2.853551373265866,2.7694070288915693,0,1.0,0.0,0.0,0
1903,0,1,1,1,1,12,1,30,195.56328020719613,12.0,4,1.830851570108096,2.0167376279264526,0,0.0,0.0,1.0,0
552,0,1,1,1,1,1,1,26,47.88344717071824,1.0,1,1.8217921782187787,1.7146472452823731,1,1.0,0.0,0.0,1
362,0,1,0,0,1,12,0,31,73.66291261257362,11.0,2,2.023341726358445,1.9214427775724112,0,0.0,0.0,1.0,0
549,0,1,1,0,1,12,0,30,100.78718167984864,2.0,7,1.1844479637380934,1.4594422920062808,0,0.0,1.0,0.0,0
2919,0,1,1,1,1,1,1,23,1.3281813800655016,1.0,1,1.828624949382148,0.7039933413885933,1,1.0,0.0,0.0,1
81,1,1,1,1,1,6,1,26,73.17954865693335,6.0,7,0.6317305922219072,0.7020948185059079,0,0.0,1.0,0.0,0
1730,0,1,1,1,1,1,0,32,173.50765943032914,1.0,4,1.8332731963338944,1.8713762618082468,0,1.0,0.0,0.0,0
3753,0,1,0,1,0,1,0,30,101.58777941315051,1.0,4,2.382862174672084,2.3271665552793497,0,1.0,0.0,0.0,0
355,0,1,1,1,1,1,1,30,83.80905576600622,1.0,9,0.0,0.0,0,1.0,0.0,0.0,0
2083,1,1,0,0,1,6,1,29,228.68594044026,6.0,0,1.5591629704321377,1.60190952789039,0,0.0,1.0,0.0,0
2449,0,1,0,0,1,1,1,24,8.393485751206569,1.0,0,0.7695123447429214,0.0,1,1.0,0.0,0.0,1
2663,1,1,0,0,1,6,0,25,37.17063738760106,4.0,0,1.9055921734371395,1.6086350613048033,1,0.0,1.0,0.0,1
554,0,1,0,0,1,1,1,29,154.93646554913738,1.0,1,2.4081097039540484,2.2751679444783743,0,1.0,0.0,0.0,0
693,1,0,1,0,1,12,0,26,147.4466501599095,4.0,4,2.7243912695066945,2.624798677307054,0,0.0,1.0,0.0,0
2988,0,1,0,1,1,1,0,34,263.30273043547453,1.0,2,0.6520822563667821,0.7935765995051889,0,1.0,0.0,0.0,0
649,0,1,1,1,0,6,0,23,98.45743537877766,6.0,1,1.913444683135188,0.8691450215430608,1,0.0,1.0,0.0,1
3956,0,1,0,0,1,1,1,34,400.00476021901534,1.0,5,1.2951591223768912,1.392137778933646,0,1.0,0.0,0.0,0
3319,1,1,1,0,1,1,0,32,185.0104266193616,1.0,7,2.9952962075829963,2.946472147191382,0,1.0,0.0,0.0,0
420,0,1,0,1,1,1,1,24,65.82524598034601,1.0,1,0.7707929498309957,0.5621691900196479,1,1.0,0.0,0.0,1
3443,0,1,1,0,1,6,0,28,243.7431203041013,6.0,3,2.3874341022600967,2.4100415272706903,0,0.0,1.0,0.0,0
1229,1,1,1,0,1,12,1,35,71.6408493385112,11.0,0,1.5510656628120147,1.4669896281486037,0,0.0,0.0,1.0,0
1089,1,1,1,1,1,12,1,32,173.9153488556863,10.0,1,1.309502186063776,1.26571094768532,0,0.0,0.0,1.0,0
2928,0,1,0,0,1,1,0,28,39.43250887853906,1.0,1,0.808909643580749,1.3727198925239932,1,1.0,0.0,0.0,1
3246,1,1,0,0,1,1,0,31,62.4533939267514,1.0,2,3.3715424834875254,3.3456332634764854,0,1.0,0.0,0.0,0
2305,0,1,0,1,1,6,1,28,119.20182414353596,6.0,1,1.7394254353915377,1.6337403177777752,0,0.0,1.0,0.0,0
960,1,1,0,1,1,1,1,27,180.02602210873505,1.0,2,1.5750632100497826,1.4032586997932457,0,1.0,0.0,0.0,0
1164,0,1,1,1,1,1,1,30,203.43383424053764,1.0,5,1.2135349570011509,1.3189865379535273,0,1.0,0.0,0.0,0
371,0,1,0,0,1,1,0,25,118.0202886488705,1.0,1,0.7151048096457298,0.4235857771474357,1,1.0,0.0,0.0,1
3551,0,1,0,0,1,1,1,36,151.82323311956424,1.0,2,1.3855325488034214,1.4804635793898124,0,1.0,0.0,0.0,0
2768,0,1,0,0,1,1,0,28,59.6226190232108,1.0,1,2.339075411966511,2.207435894482805,0,1.0,0.0,0.0,0
1575,0,1,0,0,1,6,0,26,310.62537024118944,6.0,1,0.1370193889505249,0.1270290787653854,0,0.0,1.0,0.0,0
1484,1,1,0,0,1,1,1,30,55.61947842980217,1.0,2,3.234056978926988,3.163415435699482,0,1.0,0.0,0.0,0
2548,0,1,1,1,1,1,0,24,158.20895122566412,1.0,3,1.4994834188140012,1.3019226068468344,1,1.0,0.0,0.0,1
3589,0,1,1,1,1,1,0,23,122.76556262715756,1.0,1,0.0,0.0,1,1.0,0.0,0.0,1
1858,1,1,1,1,1,12,1,32,234.7402340909528,12.0,8,2.124864214950716,2.069892312242044,0,0.0,0.0,1.0,0
258,0,1,1,0,1,1,0,29,172.37381424309916,1.0,0,2.0509586370363326,2.2145832818892,0,1.0,0.0,0.0,0
769,1,1,0,0,1,1,0,26,26.670860744755263,1.0,0,1.8988527183253296,0.9367417244602064,1,1.0,0.0,0.0,1
2061,1,1,1,1,0,12,1,31,286.66697288143405,11.0,9,2.2254508362631737,2.0816977934402763,0,0.0,0.0,1.0,0
2018,0,0,0,0,1,1,0,30,80.32928832575759,1.0,6,2.5752456387404288,2.7978826328771484,0,1.0,0.0,0.0,0
3287,1,0,1,0,1,1,0,32,113.90339025497951,1.0,8,1.7452073386082303,1.824691546179716,0,1.0,0.0,0.0,0
114,0,1,1,1,1,12,1,32,258.6483831413877,12.0,2,0.9275427880054106,0.9283259966866128,0,0.0,0.0,1.0,0
1816,1,1,1,1,1,6,0,32,222.527498955216,6.0,4,2.2638389426428365,2.34215035828523,0,0.0,1.0,0.0,0
1594,0,1,0,0,1,6,0,29,71.3427422800318,6.0,1,2.4390795115242114,2.4538806702413134,0,0.0,1.0,0.0,0
957,1,1,1,0,1,1,1,23,81.20212028036187,1.0,1,0.1593155217317152,0.0,1,1.0,0.0,0.0,1
2289,1,1,1,1,1,1,0,24,167.06597610290362,1.0,1,0.7299946371075423,0.6513531910667038,1,1.0,0.0,0.0,1
2962,0,1,0,1,1,6,1,29,303.5104433244452,4.0,16,1.5301653695300663,1.4566682426552742,0,0.0,1.0,0.0,0
679,1,1,1,1,1,12,1,33,243.44922539220684,12.0,6,0.0870855030614501,0.012578705130274,0,0.0,0.0,1.0,0
2325,1,1,1,1,0,6,1,28,93.19541516821371,6.0,1,1.3676934674486831,0.1107117426095272,1,0.0,1.0,0.0,1
56,1,1,0,0,1,6,1,30,134.4978468662896,6.0,2,1.6869872332841584,1.7088797675468983,0,0.0,1.0,0.0,0
3834,1,1,0,1,1,1,0,27,57.16470387904282,1.0,3,2.1711759005118,2.200318681692613,0,1.0,0.0,0.0,0
435,1,0,1,0,1,1,0,32,157.34053875806228,1.0,6,1.729395600921472,1.7012781802193446,0,1.0,0.0,0.0,0
1057,1,1,1,0,1,12,1,26,242.09340750398263,12.0,2,2.896090713119189,2.806799871244346,0,0.0,0.0,1.0,0
155,1,1,0,0,1,12,1,30,77.06225564547923,11.0,3,1.6990115564979946,1.7535809768468986,0,0.0,0.0,1.0,0
3648,1,1,1,0,1,1,0,32,149.969932310754,1.0,0,2.091131272381229,1.2989937624733368,1,1.0,0.0,0.0,1
1016,0,1,0,0,1,1,1,36,183.6455996247281,1.0,6,2.65705045877232,2.6482531985571023,0,1.0,0.0,0.0,0
60,0,1,1,0,1,1,1,28,262.30956844586706,1.0,2,1.0266105076125682,0.9604870154524944,1,1.0,0.0,0.0,1
2077,1,0,1,0,1,1,0,30,178.78232599904794,1.0,4,2.1787419224613847,2.125642812771538,0,1.0,0.0,0.0,0
782,1,1,0,0,1,12,1,31,94.3816303609772,12.0,5,3.316073434571788,3.4648469102046904,0,0.0,0.0,1.0,0
35,0,1,0,0,1,12,1,33,188.59086256820493,12.0,11,0.5611384840428737,0.5659106205423078,0,0.0,0.0,1.0,0
3367,0,1,0,0,1,1,1,24,146.7121195928856,1.0,2,1.490598762179412,1.5783633994017967,0,1.0,0.0,0.0,0
1650,0,1,1,1,1,12,1,30,195.74656218651683,12.0,3,1.0681142937957444,1.070125909051919,0,0.0,0.0,1.0,0
1060,0,1,0,0,1,1,0,24,60.912566727927405,1.0,1,2.835538055442108,2.7652467800145133,0,1.0,0.0,0.0,0
358,0,1,0,0,1,1,0,27,179.62254946093648,1.0,3,2.2130640069702645,1.087306283234982,1,1.0,0.0,0.0,1
1123,1,1,1,1,1,12,0,28,281.6881936454972,12.0,1,0.634576287238487,0.5293061697812009,0,0.0,0.0,1.0,0
3931,1,1,1,0,1,6,1,32,69.97022194936274,6.0,4,2.59406816595338,2.51994867778492,0,0.0,1.0,0.0,0
3379,1,1,1,1,1,1,0,27,43.835414249498406,1.0,3,0.0,0.0,1,1.0,0.0,0.0,1
524,0,0,0,0,1,1,0,27,101.23116510035663,1.0,2,3.603757116286845,3.4209608670191884,0,1.0,0.0,0.0,0
1200,0,1,1,1,1,1,1,36,78.46223414529717,1.0,1,1.5671240332054368,1.6747948690570853,0,1.0,0.0,0.0,0
3121,0,0,1,0,1,12,0,31,185.92254569312504,12.0,1,1.5402761802553482,1.5837430692213113,0,0.0,0.0,1.0,0
265,1,1,0,0,1,12,0,27,212.1872030601553,10.0,3,0.0635405347079665,0.0,0,0.0,0.0,1.0,0
1585,1,1,0,1,1,12,1,29,139.39646650071342,11.0,10,1.0403329026723411,0.9526700785342066,0,0.0,0.0,1.0,0
1664,0,1,0,0,1,1,1,32,59.84163770756125,1.0,4,1.307511445753325,1.1762322748317835,0,1.0,0.0,0.0,0
1968,0,1,1,1,1,12,0,29,60.475036766282514,12.0,2,1.1838069090926815,1.3473584508934386,0,0.0,0.0,1.0,0
1518,1,1,0,0,1,1,0,24,87.89789628863987,1.0,2,3.121683388825232,3.13796001017942,0,1.0,0.0,0.0,0
2746,0,1,1,1,1,12,1,28,304.0311989602488,12.0,4,3.7770301421743695,3.774651271119165,0,0.0,0.0,1.0,0
3141,1,1,1,1,1,6,0,24,18.20439970774214,5.0,0,0.0,0.0,1,0.0,1.0,0.0,1
2853,1,1,0,1,1,1,0,28,129.97039965362546,1.0,4,1.1078473467142689,1.1133519348360676,0,1.0,0.0,0.0,0
2514,1,0,0,0,1,1,0,25,120.89646493389186,1.0,0,0.5940693129532343,0.130168691592218,1,1.0,0.0,0.0,1
336,0,0,1,0,1,6,1,30,308.96204307704687,3.0,8,1.3752392446477977,1.4472785544112865,0,0.0,1.0,0.0,0
2596,1,1,1,1,1,1,1,25,135.39317576088317,1.0,1,1.4966562663706595,0.9923152655592384,1,1.0,0.0,0.0,1
3474,1,1,0,1,1,1,0,30,291.3340189498217,1.0,8,3.246638269407108,3.246596209470681,0,1.0,0.0,0.0,0
1156,0,1,1,0,1,6,0,30,212.24770454816257,6.0,3,0.6345978194894437,0.6810576763232825,0,0.0,1.0,0.0,0
887,1,1,1,1,1,6,0,30,25.88918028240198,6.0,1,3.5214175233162988,3.3317203779024864,0,0.0,1.0,0.0,0
494,1,1,0,0,1,6,1,33,40.008250217354494,6.0,2,1.3625099464012635,1.3358409511532778,0,0.0,1.0,0.0,0
580,1,1,0,0,1,1,1,28,86.51448971003259,1.0,0,1.141406698593133,0.464967991702603,1,1.0,0.0,0.0,1
3694,0,1,0,0,0,1,0,30,118.20225892857636,1.0,0,1.7677465983848524,1.791925212793931,0,1.0,0.0,0.0,0
2846,0,1,0,0,1,12,1,33,57.11340672159839,12.0,6,3.217989470105955,3.396166370382829,0,0.0,0.0,1.0,0
3043,0,1,1,1,1,12,1,26,13.118461837388894,11.0,2,1.1659779420175749,1.1217262236579628,0,0.0,0.0,1.0,0
2479,0,1,1,0,1,1,0,27,148.12507855738804,1.0,0,1.7811199823429058,1.4935434619628545,1,1.0,0.0,0.0,1
1189,1,1,0,0,0,1,1,31,271.6880871724237,1.0,1,0.7465827227083921,0.6429231841389637,0,1.0,0.0,0.0,0
2652,1,1,0,0,1,6,0,34,123.29510632715152,6.0,7,1.9769852236429324,2.1357781345929765,0,0.0,1.0,0.0,0
3274,1,1,1,1,1,6,0,32,238.04946940539685,6.0,2,3.2786314691401075,3.2690604434298094,0,0.0,1.0,0.0,0
212,0,1,0,0,1,12,0,31,318.5367588526888,11.0,7,2.6344859274362813,2.6074300985394188,0,0.0,0.0,1.0,0
3045,1,1,0,1,0,1,1,24,102.12504841432,1.0,0,1.8353327758250464,0.828505465034751,1,1.0,0.0,0.0,1
1064,1,1,1,0,1,12,1,29,69.97534909742677,12.0,7,3.031378078362588,2.9303239618758288,0,0.0,0.0,1.0,0
75,1,0,0,0,1,1,0,30,8.39841697871205,1.0,2,1.851313434533592,1.3633300281609189,1,1.0,0.0,0.0,1
3210,1,1,0,0,1,1,0,26,42.631634858158186,1.0,1,1.7571677625838733,1.4396342734983572,1,1.0,0.0,0.0,1
1312,0,1,0,0,1,1,0,24,159.91277734467752,1.0,15,0.9579162932706056,0.8466827993267467,0,1.0,0.0,0.0,0
1031,1,1,1,1,1,12,1,30,97.37332370027252,12.0,1,3.0339467878058595,3.043235858572748,0,0.0,0.0,1.0,0
3491,0,0,0,0,1,6,0,27,137.37091691557916,6.0,24,0.9189199220762704,1.0934139492034824,0,0.0,1.0,0.0,0
247,0,0,0,0,1,1,0,26,119.33992739748209,1.0,2,1.7738299623462186,0.8451335105360377,1,1.0,0.0,0.0,1
1595,1,1,0,0,1,1,1,33,207.72489760363823,1.0,6,2.7178415864267342,2.8169807999808243,0,1.0,0.0,0.0,0
3743,1,1,0,0,1,12,1,29,39.39745457621515,11.0,11,3.2933902120961385,3.133054777226778,0,0.0,0.0,1.0,0
1500,1,1,0,0,0,1,0,34,164.18141094549048,1.0,5,2.1879076199730862,2.235188124027522,0,1.0,0.0,0.0,0
1919,0,1,0,0,1,6,0,25,258.4058234396275,6.0,1,1.46707729929533,0.3528751605271427,1,0.0,1.0,0.0,1
186,1,1,0,0,1,1,0,32,39.93783767837607,1.0,4,4.256038926416903,4.21491409810838,0,1.0,0.0,0.0,0
3253,0,1,0,0,1,1,1,28,56.97521475622914,1.0,0,0.7760247088729789,0.7173857597664269,1,1.0,0.0,0.0,1
2015,1,0,0,0,1,1,0,31,16.854517950254085,1.0,4,4.218271496229874,4.327700869403931,0,1.0,0.0,0.0,0
2056,0,0,1,0,1,6,0,28,173.6093595490136,6.0,1,0.7200974638663806,0.0615915036117126,1,0.0,1.0,0.0,1
3230,0,1,1,1,1,12,1,31,268.09749330459226,12.0,3,2.256585929475788,2.3037060305863823,0,0.0,0.0,1.0,0
1622,0,0,0,0,0,1,0,35,204.7049276031756,1.0,6,1.7111765169699098,1.7660585879309665,0,1.0,0.0,0.0,0
2829,1,1,0,0,1,6,1,33,110.24388440018008,6.0,10,0.3337462066232382,0.4208940801311587,0,0.0,1.0,0.0,0
1075,0,1,1,0,1,1,0,29,82.5963714730878,1.0,3,2.0466757840258567,1.9461706624674429,0,1.0,0.0,0.0,0
2784,0,1,1,1,1,6,0,30,63.71971092561957,5.0,3,0.0362620972576015,0.0,0,0.0,1.0,0.0,0
3479,0,1,1,1,1,1,0,31,107.68806143265994,1.0,1,1.9527462673811888,1.9044084086136253,0,1.0,0.0,0.0,0
3312,0,1,1,0,0,1,1,28,120.5557484704165,1.0,6,0.0,0.0816928572893722,0,1.0,0.0,0.0,0
1781,0,0,0,0,1,1,0,29,4.630351037434764,1.0,0,1.2712761076780252,0.2982171654032801,1,1.0,0.0,0.0,1
2422,1,0,1,0,0,1,0,36,241.48672664248053,1.0,1,0.8402223142701335,0.568063056407286,0,1.0,0.0,0.0,0
1655,1,1,1,0,1,1,1,30,184.4703772518837,1.0,2,1.4553141445367472,1.2952858420523266,0,1.0,0.0,0.0,0
32,0,1,0,0,1,12,0,32,131.114586424149,12.0,3,2.374935353569161,2.2650888942452982,0,0.0,0.0,1.0,0
3426,0,1,1,0,1,12,1,27,78.07185485190341,12.0,1,1.565409984506784,0.5592151674421768,1,0.0,0.0,1.0,1
1124,0,1,0,0,1,12,1,25,404.4406413936107,11.0,8,0.5031504696905602,0.4585673964775591,0,0.0,0.0,1.0,0
3315,0,1,1,1,1,1,1,26,135.86012804775902,1.0,6,1.6752933213856924,1.6975264754789787,0,1.0,0.0,0.0,0
445,1,1,0,0,1,1,1,30,43.91593539797858,1.0,4,1.0050500217824598,0.948592751817799,0,1.0,0.0,0.0,0
3440,0,1,1,0,1,12,1,28,84.36994493585499,12.0,15,1.4156640515774617,1.258385611818789,0,0.0,0.0,1.0,0
464,0,1,1,0,0,6,1,30,118.69924604499602,6.0,2,1.5875075638153926,1.4133071873290004,0,0.0,1.0,0.0,0
3804,1,1,1,1,1,1,0,36,210.0790247156144,1.0,3,2.273008962805448,2.2658096950035285,0,1.0,0.0,0.0,0
3954,0,0,1,0,1,1,1,29,33.06134638921007,1.0,9,1.1874392332039698,1.2212253937478723,0,1.0,0.0,0.0,0
2179,1,1,0,0,1,1,0,25,126.82386105896065,1.0,0,1.133005985396777,0.4324778064382148,1,1.0,0.0,0.0,1
1681,0,1,0,1,1,1,0,30,9.55256769926104,1.0,2,1.3537868939842077,1.4979577802020252,0,1.0,0.0,0.0,0
2314,0,1,0,0,1,1,0,20,58.360607217218686,1.0,1,2.098279527989651,2.355221406724572,1,1.0,0.0,0.0,1
1809,1,1,1,1,1,12,1,29,193.73201138952055,12.0,3,2.3169269873995595,2.251350492791065,0,0.0,0.0,1.0,0
1946,0,0,0,0,1,6,0,32,218.9318213308604,6.0,13,2.6140449852852248,2.687198751984821,0,0.0,1.0,0.0,0
2735,1,1,0,0,1,1,1,37,168.85097474664548,1.0,5,2.2589269723823824,2.285683987689957,0,1.0,0.0,0.0,0
2581,0,1,1,1,1,1,0,29,91.7206794362429,1.0,1,2.686537161361162,2.8021726436055507,0,1.0,0.0,0.0,0
243,0,1,1,1,1,12,0,26,215.47657592028577,9.0,7,2.4542282053862268,2.229717953470921,0,0.0,0.0,1.0,0
1704,1,1,0,1,1,12,0,31,33.37785318918468,12.0,5,3.1978068055833373,3.13545825730291,0,0.0,0.0,1.0,0
401,0,0,1,0,1,1,1,29,176.89470961372035,1.0,1,1.433896723607893,1.3051359096688615,0,1.0,0.0,0.0,0
2032,1,1,1,1,1,1,0,27,58.747218643962185,1.0,2,1.0171205732509765,0.9756105715353138,1,1.0,0.0,0.0,1
1984,1,1,1,0,0,1,1,27,101.45200235110045,1.0,0,2.260840010205191,0.8389879233324216,1,1.0,0.0,0.0,1
3193,1,1,0,0,0,1,0,28,37.133889861926185,1.0,4,0.6446670965069963,0.5630175891024572,0,1.0,0.0,0.0,0
3942,0,1,0,0,1,1,0,28,468.20535976796094,1.0,2,0.7639119255394844,0.6605455208657438,0,1.0,0.0,0.0,0
2695,1,1,1,1,1,6,1,30,160.52171726498838,3.0,8,1.180913334900349,1.1456392935105548,0,0.0,1.0,0.0,0
450,1,1,1,0,1,6,0,27,63.780804955952505,6.0,4,1.2886055034862518,1.15981864626671,0,0.0,1.0,0.0,0
1227,1,1,0,0,0,6,0,27,107.28662568868673,6.0,8,3.495074929060352,3.5170201791705686,0,0.0,1.0,0.0,0
3136,0,1,1,0,1,12,1,29,29.08594763238379,12.0,6,2.6106602157332133,2.692600842830851,0,0.0,0.0,1.0,0
3103,1,1,1,0,1,1,0,28,15.664603547391536,1.0,1,1.2411900266820872,0.3437079687587969,1,1.0,0.0,0.0,1
2333,1,1,1,1,1,1,1,33,143.232451790641,1.0,2,3.6110216442325633,3.5781444319821345,0,1.0,0.0,0.0,0
471,0,1,0,0,1,1,1,24,18.705186956484308,1.0,1,2.075946756390618,1.0676565480856066,1,1.0,0.0,0.0,1
2914,0,0,1,0,1,1,1,33,6.382038200240418,1.0,3,3.451586163097084,3.350907071052677,0,1.0,0.0,0.0,0
3641,0,1,0,0,1,1,0,30,136.2189635496585,1.0,0,1.42007162675207,1.3649099217878566,1,1.0,0.0,0.0,1
3459,1,1,0,0,1,1,1,26,245.59306685967832,1.0,0,1.2168230482027846,0.3507632621682959,1,1.0,0.0,0.0,1
1674,0,1,0,0,1,6,1,31,160.03048618983226,6.0,9,1.6448119489713058,1.6454306391348732,0,0.0,1.0,0.0,0
3779,0,1,1,0,1,6,0,25,9.992834824755963,5.0,1,3.1380023034833853,3.1213211192051205,1,0.0,1.0,0.0,1
3874,1,1,1,0,1,1,0,29,2.3733692624797555,1.0,1,1.84499776722836,1.4770504338824757,1,1.0,0.0,0.0,1
1787,1,1,1,1,1,12,1,31,190.51429018894825,12.0,1,0.3973287320594232,0.2904694140970115,0,0.0,0.0,1.0,0
1833,0,0,0,0,1,6,0,34,34.701386406470235,6.0,5,2.275602293116167,2.227547291854333,0,0.0,1.0,0.0,0
611,1,1,0,0,1,1,0,29,90.75213271520416,1.0,7,2.7056327585686626,2.605286972628569,0,1.0,0.0,0.0,0
1407,0,1,0,0,1,1,1,29,163.4545878983094,1.0,2,2.3666604229570223,2.3813800547708834,0,1.0,0.0,0.0,0
2474,1,1,0,0,1,1,0,29,55.894549939531686,1.0,1,1.6051781324425043,0.6653339121933829,1,1.0,0.0,0.0,1
3882,1,1,0,0,1,1,0,26,0.682228209858522,1.0,3,1.5714531090768395,1.6379023914040558,1,1.0,0.0,0.0,1
3084,1,0,1,0,1,6,0,32,87.07834164829247,6.0,8,3.942865677711897,3.821841276135775,0,0.0,1.0,0.0,0
2755,1,1,1,0,1,12,0,34,175.83230610899625,12.0,6,3.9056931861189614,3.9239652331454513,0,0.0,0.0,1.0,0
3122,1,1,0,0,1,12,0,33,205.2390266739363,12.0,1,3.3421823472303096,3.266822216515134,0,0.0,0.0,1.0,0
2122,0,1,0,0,0,1,1,27,119.98887046029851,1.0,0,1.8721816478565425,1.9071964706189624,1,1.0,0.0,0.0,1
3029,0,0,1,0,1,12,0,33,193.7102762972168,11.0,4,2.1027136414897063,2.1373641022781587,0,0.0,0.0,1.0,0
2804,1,1,0,0,1,1,0,31,133.52513741804805,1.0,5,2.157311134051058,2.041093467793384,0,1.0,0.0,0.0,0
3105,0,1,0,0,1,1,1,35,298.19883729584814,1.0,9,1.6760780502037798,1.739380571784153,0,1.0,0.0,0.0,0
2793,1,1,0,0,1,1,0,31,330.1422587753009,1.0,1,1.7377445165258494,1.0695714831650032,1,1.0,0.0,0.0,1
2726,0,0,1,1,1,1,0,28,173.7852431868274,1.0,2,3.6583223607992847,3.7032229174383895,0,1.0,0.0,0.0,0
2321,1,1,0,1,0,12,1,31,8.643677292019579,12.0,2,2.357873102659552,2.4476355201367426,0,0.0,0.0,1.0,0
1218,1,0,0,0,1,12,1,28,108.65728786454488,12.0,6,1.0323280706196725,1.0082858490735669,0,0.0,0.0,1.0,0
1776,1,1,1,1,1,12,0,32,211.32239257330903,12.0,12,2.884055367062524,3.042388102016198,0,0.0,0.0,1.0,0
